timestamp,open,high,low,close,volume,rsi
2024-03-08 11:00:00,67156.09,67238.2,67101.38,67141.1,417.41036,51.28653258768719
2024-03-08 11:30:00,67141.11,67141.11,66995.0,67069.22,400.73456,50.88104397876653
2024-03-08 12:00:00,67069.22,67103.67,66877.3,66894.96,474.85076,48.885123844919534
2024-03-08 12:30:00,66894.96,66937.19,66782.22,66909.99,530.12544,44.34368708342627
2024-03-08 13:00:00,66910.0,66987.89,66841.1,66932.78,459.66669,44.81983892624114
2024-03-08 13:30:00,66932.77,67590.0,66932.77,67563.6,1042.13684,45.58009318070734
2024-03-08 14:00:00,67563.6,67640.45,67306.91,67392.41,885.07875,61.42339541440678
2024-03-08 14:30:00,67392.4,67588.7,67153.74,67223.02,1318.83438,56.60706603006208
2024-03-08 15:00:00,67223.02,67293.19,67038.71,67038.71,555.55854,52.241949939001664
2024-03-08 15:30:00,67038.72,67390.0,67038.71,67208.55,705.64054,47.91261815076377
2024-03-08 16:00:00,67208.56,67395.0,67040.76,67206.04,1036.14536,51.87071710783919
2024-03-08 16:30:00,67206.03,67266.0,67096.58,67121.39,897.84191,51.808060067920735
2024-03-08 17:00:00,67121.39,67324.94,67100.0,67241.1,575.40839,49.63067265809819
2024-03-08 17:30:00,67241.09,67396.0,67228.6,67336.66,690.72175,52.66071188730239
2024-03-08 18:00:00,67336.66,67500.0,67290.0,67341.61,834.03043,54.988461949300394
2024-03-08 18:30:00,67341.61,67753.4,67258.38,67741.21,1112.20003,55.111591578770316
2024-03-08 19:00:00,67741.22,67775.04,67404.25,67493.46,783.88984,63.735840766683594
2024-03-08 19:30:00,67493.45,67600.0,67366.24,67455.22,602.81381,56.489367885196835
2024-03-08 20:00:00,67455.23,67680.8,67300.0,67434.99,766.37361,55.44159401356094
2024-03-08 20:30:00,67435.0,67878.0,67366.55,67770.96,1485.45683,54.86185302848918
2024-03-08 21:00:00,67770.95,68000.0,67550.85,67910.62,1687.31613,61.97355187553885
2024-03-08 21:30:00,67912.03,68600.0,67912.03,68422.0,3698.07276,64.47892251790574
2024-03-08 22:00:00,68422.0,69534.51,68325.8,69510.79,5015.034027,71.80423946511715
2024-03-08 22:30:00,69510.79,69990.0,67150.0,67617.6,8715.721975,80.85635359811778
2024-03-08 23:00:00,67617.6,67830.0,66082.66,66816.64,7458.93109,50.49813392731829
2024-03-08 23:30:00,66816.65,67932.99,66678.0,67810.6,3503.42918,43.12151327738784
2024-03-09 00:00:00,67810.59,68339.11,67658.25,68253.62,2301.35397,52.411711291065785
2024-03-09 00:30:00,68253.61,68797.74,68213.21,68340.01,2445.72012,55.87139387957794
2024-03-09 01:00:00,68340.0,68799.0,68065.82,68430.85,2295.39584,56.5349853922201
2024-03-09 01:30:00,68430.84,68649.84,68300.0,68578.01,1269.43562,57.26274108586781
2024-03-09 02:00:00,68578.01,68768.5,68116.84,68420.46,1666.61991,58.47569823187537
2024-03-09 02:30:00,68420.45,68864.0,68200.99,68863.99,1444.01572,56.62283354640047
2024-03-09 03:00:00,68864.0,69379.0,68816.0,69008.41,3130.26029,60.42457957822979
2024-03-09 03:30:00,69008.42,69242.0,68940.0,69071.99,1856.95577,61.604601631388526
2024-03-09 04:00:00,69071.99,69181.1,68484.0,68713.99,1746.02469,62.13981285144743
2024-03-09 04:30:00,68713.99,68806.0,67807.58,68182.39,1789.17677,57.29671811273742
2024-03-09 05:00:00,68182.38,68386.0,67997.21,68225.07,1123.65212,50.946950303294756
2024-03-09 05:30:00,68225.08,68428.57,68102.06,68102.06,636.71008,51.41251138836702
2024-03-09 06:00:00,68102.07,68387.4,68094.45,68201.1,611.34651,49.94131278530339
2024-03-09 06:30:00,68201.1,68322.0,68040.0,68124.19,655.71014,51.15328521910161
2024-03-09 07:00:00,68124.2,68279.0,68005.05,68095.49,689.51442,50.13811664460501
2024-03-09 07:30:00,68095.49,68175.03,68003.86,68100.01,591.22253,49.74141270002591
2024-03-09 08:00:00,68100.0,68105.98,67905.0,68100.0,568.17985,49.8087673503179
2024-03-09 08:30:00,68099.99,68158.35,67861.1,67910.95,489.47655,49.808608309732975
2024-03-09 09:00:00,67910.94,68080.0,67876.9,68074.34,514.03175,46.768316480091684
2024-03-09 09:30:00,68074.34,68210.0,68010.37,68156.02,423.24411,49.62996687874563
2024-03-09 10:00:00,68156.02,68275.74,68080.08,68224.66,403.26997,51.04674831848101
2024-03-09 10:30:00,68224.67,68259.18,68150.0,68247.34,297.48946,52.261931349120566
2024-03-09 11:00:00,68247.34,68250.0,68133.27,68199.62,323.4729,52.6799119769879
2024-03-09 11:30:00,68199.63,68370.0,68170.0,68301.11,459.00828,51.655094465931974
2024-03-09 12:00:00,68301.11,68301.11,68150.0,68272.55,320.48531,53.717280618269896
2024-03-09 12:30:00,68272.55,68272.55,68169.96,68244.98,344.21215,53.031740827188344
2024-03-09 13:00:00,68244.99,68276.35,68150.26,68268.67,319.91411,52.33736633278638
2024-03-09 13:30:00,68268.67,68520.0,68268.66,68426.01,722.86666,52.907948851185935
2024-03-09 14:00:00,68426.01,68541.1,68396.33,68501.34,380.33742,56.622164151837495
2024-03-09 14:30:00,68501.34,68537.94,68280.0,68288.64,521.50276,58.31724114189835
2024-03-09 15:00:00,68288.64,68407.57,68288.63,68381.09,616.72019,52.123674976717716
2024-03-09 15:30:00,68381.09,68453.12,68300.0,68300.0,446.78644,54.3910233218584
2024-03-09 16:00:00,68300.0,68365.64,68224.33,68358.85,495.8517,52.06205379285296
2024-03-09 16:30:00,68358.85,68358.85,68155.81,68301.09,445.7424,53.614382777847304
2024-03-09 17:00:00,68301.1,68307.1,67950.45,68074.17,805.30635,51.84004968414628
2024-03-09 17:30:00,68074.17,68197.92,67933.93,68177.99,639.20419,45.47300663588812
2024-03-09 18:00:00,68177.99,68347.07,68138.0,68292.93,413.6871,48.58443578515184
2024-03-09 18:30:00,68292.93,68342.19,68227.69,68299.99,302.96573,51.8595988056148
2024-03-09 19:00:00,68300.0,68330.06,68200.0,68204.32,455.32521,52.06159356429517
2024-03-09 19:30:00,68204.31,68488.0,68204.31,68475.18,434.08091,49.05764268187575
2024-03-09 20:00:00,68475.18,68521.1,68362.04,68405.8,449.8637,56.67892990541838
2024-03-09 20:30:00,68405.79,68470.0,68319.99,68345.57,259.29372,54.432555609168226
2024-03-09 21:00:00,68345.56,68395.36,68239.97,68299.96,373.56344,52.48772630326746
2024-03-09 21:30:00,68299.96,68340.07,68100.01,68138.68,563.52226,51.00165739747232
2024-03-09 22:00:00,68138.69,68273.76,68138.68,68272.72,328.25886,46.03799005828481
2024-03-09 22:30:00,68272.72,68350.0,68233.19,68288.2,290.21131,50.36185856472968
2024-03-09 23:00:00,68288.19,68315.94,68116.0,68133.51,466.61544,50.85165372611384
2024-03-09 23:30:00,68133.51,68201.65,68000.0,68104.59,558.51859,45.970178039444114
2024-03-10 00:00:00,68104.59,68171.64,68000.0,68080.0,445.6672,45.09855360672446
2024-03-10 00:30:00,68080.0,68232.04,68066.41,68153.86,375.02507,44.32891780419021
2024-03-10 01:00:00,68153.86,68312.1,68121.69,68189.16,308.00823,47.24132430981929
2024-03-10 01:30:00,68189.15,68323.29,68188.97,68250.01,299.70933,48.624658577458995
2024-03-10 02:00:00,68250.0,68325.0,68201.62,68236.42,311.39321,51.00927052928799
2024-03-10 02:30:00,68236.42,68243.15,68146.78,68193.51,314.88781,50.446107400642134
2024-03-10 03:00:00,68193.51,68321.6,68193.51,68318.92,284.27314,48.620820549562914
2024-03-10 03:30:00,68318.93,68350.0,68286.0,68333.24,277.07448,53.87384102095977
2024-03-10 04:00:00,68333.24,68366.05,68209.59,68229.85,309.2716,54.44655617897318
2024-03-10 04:30:00,68229.85,68425.7,68229.84,68376.13,252.00238,49.6530074608981
2024-03-10 05:00:00,68376.13,68411.32,68316.41,68388.73,224.77446,55.60801596092594
2024-03-10 05:30:00,68388.73,68390.34,68351.99,68364.99,176.75152,56.08979137114583
2024-03-10 06:00:00,68364.99,68433.17,68310.0,68315.94,322.17105,54.88125708013617
2024-03-10 06:30:00,68315.95,68367.81,68272.0,68313.27,258.14218,52.370499130050376
2024-03-10 07:00:00,68313.28,68367.81,68261.1,68289.28,409.38957,52.23042392084892
2024-03-10 07:30:00,68289.27,68449.18,68200.0,68343.12,614.62119,50.912759340526776
2024-03-10 08:00:00,68343.11,69216.0,68314.3,68888.0,2343.00437,53.73377118260165
2024-03-10 08:30:00,68887.99,69078.4,68599.3,68939.55,1219.63006,71.55210081858
2024-03-10 09:00:00,68939.56,69190.0,68861.1,69043.66,794.25764,72.62621446379225
2024-03-10 09:30:00,69043.67,69162.38,68769.57,68822.58,613.82214,74.70355628423137
2024-03-10 10:00:00,68822.57,69009.55,68710.0,68965.01,623.03705,63.65626186785485
2024-03-10 10:30:00,68965.0,69140.0,68900.12,69136.79,526.31828,67.03817608953811
2024-03-10 11:00:00,69136.78,69659.47,69024.62,69371.9,1792.62853,70.59242627970013
2024-03-10 11:30:00,69371.9,69600.0,69295.0,69403.81,707.81127,74.6253499976404
2024-03-10 12:00:00,69403.82,69510.05,69341.29,69411.83,502.12646,75.12398415360794
2024-03-10 12:30:00,69411.83,69469.53,69192.98,69330.32,670.01731,75.255594862532
2024-03-10 13:00:00,69330.33,69379.25,69071.69,69203.08,451.10331,71.1362999621143
2024-03-10 13:30:00,69203.07,69350.0,69180.73,69325.92,342.6801,65.14194744147153
2024-03-10 14:00:00,69325.91,69385.77,69297.25,69329.23,398.40419,67.94984923867466
2024-03-10 14:30:00,69329.23,69439.38,69242.01,69347.16,532.24409,68.02459176304694
2024-03-10 15:00:00,69347.16,69519.0,69331.48,69508.46,573.2314,68.453754828165
2024-03-10 15:30:00,69508.46,69686.94,69462.54,69635.35,680.40341,72.08372065947694
2024-03-10 16:00:00,69635.35,69635.36,69210.0,69364.09,919.34281,74.56337977822577
2024-03-10 16:30:00,69364.09,69844.0,69162.0,69776.31,2166.22447,61.904392678399006
2024-03-10 17:00:00,69776.32,69887.61,69665.99,69760.0,1260.80187,70.18759649258635
2024-03-10 17:30:00,69759.99,69874.0,69550.0,69750.08,832.35581,69.54329623756499
2024-03-10 18:00:00,69750.08,69835.75,69560.0,69603.28,595.17334,69.12765164895013
2024-03-10 18:30:00,69603.28,69688.66,69359.41,69568.46,684.65408,63.115853564683974
2024-03-10 19:00:00,69568.45,69833.33,69541.1,69721.1,807.52271,61.74422561918919
2024-03-10 19:30:00,69721.11,69825.81,69421.87,69777.94,1207.01115,65.3038444462261
2024-03-10 20:00:00,69777.93,69820.0,69578.19,69578.19,669.25253,66.55193997354868
2024-03-10 20:30:00,69578.2,69657.03,69118.0,69313.56,1316.45762,58.57726545688539
2024-03-10 21:00:00,69313.55,69468.0,69201.5,69277.67,803.43287,50.025081667525896
2024-03-10 21:30:00,69277.68,69290.0,68641.1,69270.0,1683.15767,48.98062289867533
2024-03-10 22:00:00,69269.99,69415.59,68965.66,69312.08,944.97005,48.74638750460576
2024-03-10 22:30:00,69312.08,69357.18,69126.7,69194.83,808.78655,50.154758179580995
2024-03-10 23:00:00,69194.83,69648.94,69157.55,69619.99,1014.93576,46.334288196842195
2024-03-10 23:30:00,69620.0,69768.58,69419.48,69426.42,686.76144,58.63787470559816
2024-03-11 00:00:00,69426.41,69514.23,69350.0,69399.99,412.15788,52.71246365892588
2024-03-11 00:30:00,69399.99,69600.0,69399.99,69413.53,357.38433,51.940686811383095
2024-03-11 01:00:00,69413.53,69471.56,69354.0,69400.0,319.00252,52.325782089297796
2024-03-11 01:30:00,69399.99,69459.99,69186.02,69233.97,453.44253,51.878438370792594
2024-03-11 02:00:00,69233.96,69351.88,69111.89,69325.06,397.5641,46.61222006862024
2024-03-11 02:30:00,69325.05,69447.59,69257.02,69400.19,365.10716,49.63305103648704
2024-03-11 03:00:00,69400.19,69470.01,69248.1,69267.84,356.74382,52.04329640300955
2024-03-11 03:30:00,69267.83,69370.36,69241.1,69310.0,270.63856,47.71181192087975
2024-03-11 04:00:00,69310.0,69386.45,69111.0,69128.65,489.78422,49.16329084879234
2024-03-11 04:30:00,69128.65,69243.72,69086.77,69100.0,321.10592,43.56167463349372
2024-03-11 05:00:00,69100.0,69100.0,68561.11,68756.24,999.27631,42.733292899025706
2024-03-11 05:30:00,68756.24,68851.85,68094.75,68418.59,1818.46945,34.3040784647916
2024-03-11 06:00:00,68418.59,68799.93,68357.49,68766.33,983.65814,28.382161581527583
2024-03-11 06:30:00,68766.33,68998.71,68632.89,68955.88,664.76231,39.89093638552772
2024-03-11 07:00:00,68955.88,68955.9,68480.76,68560.74,851.4194,45.07239865064939
2024-03-11 07:30:00,68560.75,68669.62,67024.96,68095.99,2857.08321,37.76428159925822
2024-03-11 08:00:00,68095.99,68376.0,67752.28,67997.88,1528.54011,31.329898708364695
2024-03-11 08:30:00,67997.89,68300.0,67584.2,68299.17,1215.8146,30.16158779251373
2024-03-11 09:00:00,68299.17,68518.3,68276.9,68459.19,853.45769,37.8289152828325
2024-03-11 09:30:00,68459.18,68517.4,68255.47,68314.71,569.0736,41.50227027144739
2024-03-11 10:00:00,68314.72,68632.32,68283.6,68506.54,604.35906,39.247488689688645
2024-03-11 10:30:00,68506.53,68629.5,68392.43,68604.42,642.85,43.62673422904013
2024-03-11 11:00:00,68604.41,68812.21,68545.51,68670.0,536.14092,45.77456577634313
2024-03-11 11:30:00,68670.0,68670.0,68468.95,68540.12,453.4406,47.225388022275055
2024-03-11 12:00:00,68540.12,68807.44,68540.1,68657.04,681.2571,44.67597190058105
2024-03-11 12:30:00,68657.04,68657.05,68501.1,68550.4,398.62272,47.427386095968195
2024-03-11 13:00:00,68550.4,68749.03,68445.91,68671.99,531.21344,45.21849503587405
2024-03-11 13:30:00,68672.0,69371.81,68550.0,69319.79,1024.46058,48.18188705243146
2024-03-11 14:00:00,69319.79,70812.0,69275.61,70616.52,8353.550923,60.455426266735586
2024-03-11 14:30:00,70616.51,71298.0,70541.1,71019.99,5369.509645,73.82195689399558
2024-03-11 15:00:00,71019.99,71658.0,71019.99,71496.01,3398.27162,76.48524765103707
2024-03-11 15:30:00,71496.01,71628.51,71082.08,71190.0,1722.55678,79.17693543860236
2024-03-11 16:00:00,71190.0,71657.99,71150.0,71631.06,1513.40098,73.36317049502395
2024-03-11 16:30:00,71631.06,71831.99,71484.9,71770.0,1662.486218,76.08846237579021
2024-03-11 17:00:00,71770.01,71807.96,71590.67,71735.53,1428.44177,76.89057247293863
2024-03-11 17:30:00,71735.53,71765.28,71461.1,71504.01,1566.79255,76.20756845848635
2024-03-11 18:00:00,71504.0,71786.66,71504.0,71593.0,1045.14499,71.60674062661417
2024-03-11 18:30:00,71592.99,72226.3,71270.09,71487.2,3686.25516,72.29900288571764
2024-03-11 19:00:00,71487.21,71987.94,71304.2,71938.02,1744.68399,70.11039986692519
2024-03-11 19:30:00,71938.02,72167.38,71794.11,71968.27,1704.60478,73.75598433169183
2024-03-11 20:00:00,71968.26,72380.0,71806.9,72210.07,1814.680555,73.9852680954427
2024-03-11 20:30:00,72210.08,72282.08,71336.0,71503.97,2670.02797,75.80490971544396
2024-03-11 21:00:00,71503.97,72353.54,71492.0,72104.04,2182.65279,62.13676045711121
2024-03-11 21:30:00,72104.05,72241.51,71781.1,72170.68,1399.28621,67.49988267110817
2024-03-11 22:00:00,72170.69,72499.0,72018.01,72421.1,1790.60871,68.04126890539536
2024-03-11 22:30:00,72421.1,72661.1,72000.0,72010.0,2275.327263,70.05962687812357
2024-03-11 23:00:00,72010.01,72489.36,71795.29,72454.63,2325.9091,63.022907221718874
2024-03-11 23:30:00,72454.64,72600.0,72343.75,72501.1,1429.98864,66.89568839869688
2024-03-12 00:00:00,72501.11,72520.0,72223.0,72330.85,992.16048,67.28138314723478
2024-03-12 00:30:00,72330.85,72520.0,72311.51,72481.11,1177.5383,64.32449640012601
2024-03-12 01:00:00,72481.11,72598.69,72180.0,72505.51,1166.53926,65.7549650393112
2024-03-12 01:30:00,72505.5,72524.0,72194.28,72480.0,813.6094,65.9934177916831
2024-03-12 02:00:00,72479.99,72800.0,72366.04,72423.1,1479.778212,65.48006122910853
2024-03-12 02:30:00,72423.1,72444.0,71760.0,71970.0,2217.59233,64.27897569610029
2024-03-12 03:00:00,71970.0,72199.86,71836.36,72197.74,730.83613,55.542143849054305
2024-03-12 03:30:00,72197.74,72261.1,71984.4,72115.76,545.59543,58.58886103640849
2024-03-12 04:00:00,72115.77,72400.0,72038.31,72398.94,574.12109,57.07263200266354
2024-03-12 04:30:00,72398.94,72594.13,72265.06,72517.32,544.76024,60.842325115589794
2024-03-12 05:00:00,72517.32,72750.0,72392.57,72673.2,1145.82404,62.33151583226833
2024-03-12 05:30:00,72673.2,72695.0,72441.1,72441.11,692.39584,64.25902547266783
2024-03-12 06:00:00,72441.1,72444.66,72172.78,72300.46,646.59286,59.38647156955835
2024-03-12 06:30:00,72300.45,72300.46,72053.94,72078.1,733.56844,56.58619454586083
2024-03-12 07:00:00,72078.1,72320.0,72046.09,72118.78,1078.65758,52.38097508680417
2024-03-12 07:30:00,72118.79,72324.0,71985.89,71988.27,671.35145,53.0681305336574
2024-03-12 08:00:00,71988.28,72319.64,71900.0,72261.1,684.53626,50.54798361426504
2024-03-12 08:30:00,72261.1,72470.41,72190.0,72433.34,588.68233,55.32433345329122
2024-03-12 09:00:00,72433.34,72433.35,72181.1,72299.96,579.93428,58.077222748554135
2024-03-12 09:30:00,72299.96,72322.0,72138.64,72183.97,402.23984,55.2386368644073
2024-03-12 10:00:00,72183.97,72241.85,71501.0,71669.19,1593.07562,52.820860172522394
2024-03-12 10:30:00,71669.18,71827.41,71400.0,71619.0,1342.94237,43.68253047475141
2024-03-12 11:00:00,71619.0,72056.66,71301.0,71950.0,1270.55367,42.903183091266904
2024-03-12 11:30:00,71950.01,72083.63,71732.74,71809.3,741.41162,49.324404375025885
2024-03-12 12:00:00,71809.3,72071.42,71710.0,71899.67,615.04878,46.90940802597136
2024-03-12 12:30:00,71899.68,72021.2,71808.09,71981.11,389.56245,48.648500311515015
2024-03-12 13:00:00,71981.1,71981.11,71530.0,71530.0,785.55238,50.230712233313845
2024-03-12 13:30:00,71530.01,72272.08,71441.1,72266.47,1320.58136,42.431825539618536
2024-03-12 14:00:00,72266.48,72355.15,72048.0,72160.35,1034.7335,54.77661372920164
2024-03-12 14:30:00,72160.36,72260.0,72021.11,72121.1,765.16284,53.0125795869366
2024-03-12 15:00:00,72121.1,72188.46,71388.0,71588.44,1413.27376,52.34117794180677
2024-03-12 15:30:00,71588.43,71815.2,71506.47,71677.32,1132.4442,44.16616798029995
2024-03-12 16:00:00,71677.32,72055.99,71677.32,71978.46,688.15174,45.690430610144396
2024-03-12 16:30:00,71978.46,72085.06,71850.01,71936.0,818.1898,50.61024091531213
2024-03-12 17:00:00,71936.0,71959.12,71647.14,71705.63,587.18566,49.923530684820825
2024-03-12 17:30:00,71705.63,71999.0,71705.62,71864.0,642.93822,46.25631259752728
2024-03-12 18:00:00,71864.0,72376.0,71860.0,72062.98,1368.19948,49.02830599281161
2024-03-12 18:30:00,72062.99,72257.56,72012.72,72023.82,673.04693,52.35349956099082
2024-03-12 19:00:00,72023.82,72144.14,71576.0,71628.53,1283.8762,51.63951639721627
2024-03-12 19:30:00,71628.52,72294.17,71470.0,72193.19,2409.13119,44.97229158423174
2024-03-12 20:00:00,72193.18,72306.9,71941.1,72282.7,1272.13543,54.09070775711161
2024-03-12 20:30:00,72282.69,72333.02,71704.56,72293.8,1771.55345,55.35367734463645
2024-03-12 21:00:00,72293.81,73000.0,71620.0,72081.4,4472.711831,55.51710346058877
2024-03-12 21:30:00,72081.39,72257.24,71650.0,71666.79,1749.54405,51.62310224958055
2024-03-12 22:00:00,71666.8,72070.0,70800.0,72039.99,3185.47753,44.98948714746132
2024-03-12 22:30:00,72040.0,72083.61,71662.29,71703.41,972.04857,51.08281033853341
2024-03-12 23:00:00,71703.41,71829.11,70127.0,70606.97,3387.87889,46.121016196552205
2024-03-12 23:30:00,70606.96,70848.83,70114.34,70507.37,2656.81872,34.399227305774914
2024-03-13 00:00:00,70507.38,70629.32,68620.82,69254.26,6445.63617,33.56470675522519
2024-03-13 00:30:00,69254.25,71121.1,69223.28,71092.55,3708.70005,25.261267296517076
2024-03-13 01:00:00,71092.55,71276.0,70500.0,70829.88,2499.93605,46.26310323425974
2024-03-13 01:30:00,70829.88,71497.49,70829.87,71410.21,1734.7002,44.34556997254889
2024-03-13 02:00:00,71410.2,71655.0,71206.79,71403.99,1926.24424,49.341430424152655
2024-03-13 02:30:00,71403.99,71580.02,71253.23,71349.99,1655.99333,49.29035963220195
2024-03-13 03:00:00,71349.99,71350.0,70744.26,70918.3,1124.33229,48.81793953950829
2024-03-13 03:30:00,70918.29,71130.94,70621.1,71037.63,1083.94388,45.09680747408005
2024-03-13 04:00:00,71037.64,71050.0,70607.86,70815.52,886.13645,46.31498628876338
2024-03-13 04:30:00,70815.52,71120.55,70635.61,70845.21,537.69213,44.34283575383642
2024-03-13 05:00:00,70845.22,71222.0,70680.51,70942.39,889.09357,44.68192370614704
2024-03-13 05:30:00,70942.38,71270.82,70852.01,71162.01,641.66369,45.84492927023933
2024-03-13 06:00:00,71162.01,71472.44,71034.01,71458.36,618.29506,48.481027515863566
2024-03-13 06:30:00,71458.37,71550.05,71363.6,71452.01,682.5476,51.884521604476284
2024-03-13 07:00:00,71452.0,71745.0,71333.31,71386.64,844.62971,51.805546983811894
2024-03-13 07:30:00,71386.63,71672.59,71350.81,71410.68,650.9463,50.945844969001186
